"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 28, 2019","83.85","82.66","84.24","80.70","1.05M","2.16%"
"Mar 27, 2019","82.08","81.89","82.51","78.89","1.34M","0.74%"
"Mar 26, 2019","81.48","84.30","84.78","79.79","1.83M","-1.94%"
"Mar 25, 2019","83.09","80.91","83.48","78.27","1.45M","1.37%"
"Mar 22, 2019","81.97","84.70","85.28","81.27","1.93M","-4.32%"
"Mar 21, 2019","85.67","80.83","85.68","80.77","1.43M","5.77%"
"Mar 20, 2019","81.00","77.86","81.77","77.70","1.66M","4.02%"
"Mar 19, 2019","77.87","76.99","77.96","75.38","1.03M","2.43%"
"Mar 18, 2019","76.02","74.59","76.72","74.45","1.08M","2.22%"
"Mar 15, 2019","74.37","74.95","75.58","74.20","1.16M","-1.33%"
"Mar 14, 2019","75.37","75.00","76.32","72.70","1.04M","-0.17%"
"Mar 13, 2019","75.50","76.50","77.63","74.87","1.13M","-0.74%"
"Mar 12, 2019","76.06","75.11","76.72","74.23","739.38K","1.18%"
"Mar 11, 2019","75.17","72.68","75.50","72.00","1.10M","4.40%"
"Mar 08, 2019","72.00","70.00","73.44","68.50","1.15M","0.29%"
"Mar 07, 2019","71.79","67.59","72.85","67.32","1.97M","6.20%"
"Mar 06, 2019","67.60","67.18","68.55","65.91","1.20M","0.87%"
"Mar 05, 2019","67.02","68.43","68.80","64.52","2.19M","-1.82%"
"Mar 04, 2019","68.26","74.00","74.00","66.91","2.20M","-7.76%"
"Mar 01, 2019","74.00","78.14","79.67","73.37","1.90M","-3.03%"
"Feb 28, 2019","76.31","75.00","79.97","70.91","1.89M","-3.84%"
"Feb 27, 2019","79.36","77.00","79.96","76.78","1.82M","3.06%"
"Feb 26, 2019","77.00","78.01","78.81","74.78","1.66M","3.89%"
"Feb 25, 2019","74.12","74.55","75.07","73.52","685.95K","0.65%"
"Feb 22, 2019","73.64","72.25","73.90","72.15","638.51K","2.36%"
"Feb 21, 2019","71.94","72.34","72.95","71.05","583.50K","-1.05%"
"Feb 20, 2019","72.70","71.50","73.26","70.82","904.68K","1.91%"
"Feb 19, 2019","71.34","71.97","73.00","71.27","1.07M","-0.79%"
"Feb 15, 2019","71.91","71.36","71.98","70.61","860.33K","1.34%"
"Feb 14, 2019","70.96","69.16","71.64","68.77","483.53K","1.07%"
"Feb 13, 2019","70.21","71.00","71.51","69.46","837.95K","-0.50%"
"Feb 12, 2019","70.56","69.08","70.88","68.95","693.06K","3.31%"
"Feb 11, 2019","68.30","68.16","70.00","66.20","1.33M","-2.27%"
"Feb 08, 2019","69.89","67.03","69.96","66.56","714.93K","3.27%"
"Feb 07, 2019","67.68","67.28","67.99","65.34","926.54K","-0.82%"
"Feb 06, 2019","68.24","69.90","70.40","66.77","992.00K","-2.61%"
"Feb 05, 2019","70.07","70.15","71.82","69.77","637.20K","0.73%"
"Feb 04, 2019","69.56","71.21","73.10","69.22","999.85K","-1.31%"
"Feb 01, 2019","70.48","71.13","71.74","69.55","1.08M","-0.94%"
"Jan 31, 2019","71.15","70.75","74.24","70.70","1.11M","0.74%"
"Jan 30, 2019","70.63","69.05","71.89","68.81","910.52K","3.47%"
"Jan 29, 2019","68.26","67.71","68.68","67.47","1.32M","-2.53%"
"Jan 28, 2019","70.03","69.00","70.74","67.44","796.70K","0.19%"
"Jan 25, 2019","69.90","69.37","71.00","67.46","1.99M","-0.84%"
"Jan 24, 2019","70.49","71.20","71.50","70.29","875.50K","-1.01%"
"Jan 23, 2019","71.21","72.00","72.60","69.03","787.37K","-1.07%"
"Jan 22, 2019","71.98","72.52","72.90","71.10","910.39K","-2.09%"
"Jan 18, 2019","73.52","71.81","73.67","70.01","1.26M","3.83%"
"Jan 17, 2019","70.81","67.89","72.04","67.59","821.65K","3.64%"
"Jan 16, 2019","68.32","69.20","70.03","66.89","591.36K","-1.01%"
"Jan 15, 2019","69.02","65.42","69.45","65.42","829.52K","6.22%"
"Jan 14, 2019","64.98","67.80","68.08","64.29","1.13M","-5.94%"
"Jan 11, 2019","69.08","68.04","70.11","67.56","1.04M","0.86%"
"Jan 10, 2019","68.49","64.83","68.69","64.18","979.03K","4.47%"
"Jan 09, 2019","65.56","66.25","66.84","64.36","699.28K","-0.64%"
"Jan 08, 2019","65.98","68.45","70.47","64.00","1.26M","-2.45%"
"Jan 07, 2019","67.64","62.56","67.71","61.79","1.47M","8.43%"
"Jan 04, 2019","62.38","58.82","63.20","58.00","1.04M","8.81%"
"Jan 03, 2019","57.33","57.00","58.92","56.24","738.35K","-2.03%"
"Jan 02, 2019","58.52","58.12","59.48","57.18","748.73K","-1.60%"
"Dec 31, 2018","59.47","59.49","60.04","58.11","768.22K","1.83%"
"Dec 28, 2018","58.40","60.18","60.61","56.57","706.15K","-2.01%"
"Dec 27, 2018","59.60","56.00","59.79","54.72","1.09M","3.69%"
"Dec 26, 2018","57.48","52.20","57.48","51.25","1.14M","12.73%"
"Dec 24, 2018","50.99","48.75","52.00","48.34","697.59K","2.23%"
"Dec 21, 2018","49.88","54.36","54.59","49.16","1.60M","-7.03%"
"Dec 20, 2018","53.65","60.10","61.56","52.01","1.85M","-12.06%"
"Dec 19, 2018","61.01","61.00","63.67","59.75","880.37K","0.23%"
"Dec 18, 2018","60.87","58.92","61.87","58.12","853.48K","5.33%"
"Dec 17, 2018","57.79","64.10","64.32","57.36","1.27M","-10.29%"
"Dec 14, 2018","64.42","61.48","64.69","61.05","786.98K","2.68%"
"Dec 13, 2018","62.74","62.86","64.18","62.02","417.53K","0.80%"
