"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 23, 2015","58.72","58.88","59.65","58.56","318.63K","-0.59%"
"Nov 20, 2015","59.07","60.27","60.31","58.35","600.24K","-1.39%"
"Nov 19, 2015","59.90","58.63","60.00","58.28","225.78K","2.18%"
"Nov 18, 2015","58.62","57.48","58.68","56.45","191.46K","2.04%"
"Nov 17, 2015","57.45","57.68","58.35","57.15","244.34K","-0.03%"
"Nov 16, 2015","57.47","56.79","57.53","56.38","127.22K","1.14%"
"Nov 13, 2015","56.82","57.34","57.67","56.53","165.97K","-1.63%"
"Nov 12, 2015","57.76","57.60","58.09","57.16","267.61K","-0.28%"
"Nov 11, 2015","57.92","58.10","58.37","57.65","301.93K","-0.09%"
"Nov 10, 2015","57.97","58.44","58.44","57.09","465.65K","-1.19%"
"Nov 09, 2015","58.67","59.72","60.30","57.96","311.17K","-2.28%"
"Nov 06, 2015","60.04","57.70","60.05","57.70","275.97K","3.14%"
"Nov 05, 2015","58.21","58.67","58.90","57.20","268.43K","-1.32%"
"Nov 04, 2015","58.99","57.54","59.09","57.39","498.01K","2.27%"
"Nov 03, 2015","57.68","58.67","59.05","57.21","409.44K","-1.67%"
"Nov 02, 2015","58.66","58.21","59.11","58.21","411.93K","0.74%"
"Oct 30, 2015","58.23","59.58","60.00","57.87","616.41K","-0.39%"
"Oct 29, 2015","58.46","58.89","59.43","57.82","778.00K","-1.27%"
"Oct 28, 2015","59.21","56.43","59.24","56.30","423.59K","4.98%"
"Oct 27, 2015","56.40","56.99","57.55","55.91","227.58K","-1.40%"
"Oct 26, 2015","57.20","57.64","58.08","56.68","232.81K","-1.06%"
"Oct 23, 2015","57.81","57.88","58.00","56.31","340.43K","1.03%"
"Oct 22, 2015","57.22","55.61","57.45","55.61","282.32K","3.55%"
"Oct 21, 2015","55.26","55.77","56.14","55.15","264.71K","-0.43%"
"Oct 20, 2015","55.50","56.37","56.64","54.95","196.43K","-1.79%"
"Oct 19, 2015","56.51","56.40","58.07","56.09","289.75K","-0.07%"
"Oct 16, 2015","56.55","55.10","56.86","54.67","435.54K","3.17%"
"Oct 15, 2015","54.81","52.39","54.99","52.21","442.48K","4.64%"
"Oct 14, 2015","52.38","52.94","53.38","51.87","391.79K","-1.02%"
"Oct 13, 2015","52.92","53.81","54.30","52.90","270.26K","-2.34%"
"Oct 12, 2015","54.19","53.64","54.53","53.05","264.93K","1.14%"
"Oct 09, 2015","53.58","54.16","54.16","53.28","259.80K","-0.78%"
"Oct 08, 2015","54.00","54.00","54.26","52.97","313.80K","-0.11%"
"Oct 07, 2015","54.06","54.04","54.28","52.91","488.38K","0.22%"
"Oct 06, 2015","53.94","55.49","55.54","53.28","388.47K","-3.02%"
"Oct 05, 2015","55.62","54.33","55.96","54.00","387.63K","2.77%"
"Oct 02, 2015","54.12","52.06","54.30","51.56","498.17K","2.75%"
"Oct 01, 2015","52.67","52.58","52.83","51.56","295.65K","0.17%"
"Sep 30, 2015","52.58","51.66","52.76","51.26","524.05K","2.40%"
"Sep 29, 2015","51.35","50.76","51.41","50.21","429.60K","1.32%"
