"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"24-Oct-2018","EQ","19,602.00","20,473.75","19,500.00","19,377.30","19,890.00","19,893.15","19,868.21","26,662.00","14,001.15",2159,"42,895,458.70",1094
"23-Oct-2018","EQ","20,840.00","20,840.00","19,015.00","20,872.60","19,584.00","19,377.30","19,792.79","26,662.00","14,001.15",5265,"104,209,020.70",2396
"22-Oct-2018","EQ","22,000.00","22,074.00","20,500.00","21,840.65","20,500.00","20,872.60","21,239.72","26,662.00","14,001.15",1403,"29,799,331.90",598
"19-Oct-2018","EQ","22,040.00","22,074.80","21,550.05","21,776.90","22,000.00","21,840.65","21,840.74","26,662.00","14,000.10",1240,"27,082,522.80",535
"17-Oct-2018","EQ","22,971.40","22,975.00","21,599.95","22,698.75","21,600.00","21,776.90","22,218.31","26,662.00","14,000.10",2056,"45,680,847.90",762
"16-Oct-2018","EQ","22,900.00","23,000.00","22,326.95","22,756.70","22,700.00","22,698.75","22,662.29","26,662.00","14,000.10",1254,"28,418,514.90",581
"15-Oct-2018","EQ","22,115.00","22,900.00","22,115.00","22,557.65","22,790.00","22,756.70","22,685.05","26,662.00","14,000.10",942,"21,369,315.75",405
"12-Oct-2018","EQ","22,000.00","22,720.00","21,994.80","21,952.20","22,600.00","22,557.65","22,510.41","26,662.00","14,000.10",4226,"95,128,979.85",1010
"11-Oct-2018","EQ","21,950.00","22,349.90","21,668.05","22,476.50","21,990.00","21,952.20","22,010.87","26,662.00","14,000.10",1085,"23,881,790.50",556
"10-Oct-2018","EQ","21,550.00","22,600.00","21,460.65","21,400.20","22,490.00","22,476.50","22,111.34","26,662.00","14,000.10",2421,"53,531,545.05",771
"09-Oct-2018","EQ","21,749.00","21,920.00","21,200.00","21,792.50","21,555.00","21,400.20","21,531.72","26,662.00","14,000.10",1147,"24,696,884.10",712
"08-Oct-2018","EQ","21,752.30","21,969.10","21,040.00","21,917.20","21,800.00","21,792.50","21,590.56","26,662.00","14,000.10",1655,"35,732,385.05",976
"05-Oct-2018","EQ","22,473.00","22,697.00","21,610.00","22,701.40","21,700.00","21,917.20","22,086.67","26,662.00","14,000.10",1463,"32,312,804.80",713
"04-Oct-2018","EQ","22,511.50","22,900.05","21,140.70","22,656.40","22,798.00","22,701.40","21,912.94","26,662.00","14,000.10",5151,"112,873,550.20",1959
"03-Oct-2018","EQ","23,350.00","23,800.00","22,577.80","23,088.15","22,660.00","22,656.40","22,849.50","26,662.00","14,000.10",1720,"39,301,144.05",609
"01-Oct-2018","EQ","22,500.00","23,300.00","21,555.60","22,568.05","23,200.00","23,088.15","22,748.96","26,662.00","14,000.10",3079,"70,044,037.15",1690
"28-Sep-2018","EQ","23,000.00","23,198.95","22,150.05","22,900.05","22,878.00","22,568.05","22,635.87","26,662.00","14,000.00",1871,"42,351,711.85",984
"27-Sep-2018","EQ","23,050.65","23,345.00","22,534.25","22,879.10","23,000.00","22,900.05","23,012.06","26,662.00","14,000.00",1407,"32,377,962.75",924
"26-Sep-2018","EQ","23,312.05","23,656.70","22,802.10","23,127.00","22,850.00","22,879.10","23,141.01","26,662.00","14,000.00",1343,"31,078,375.55",795
"25-Sep-2018","EQ","23,700.00","23,700.00","22,101.10","23,018.55","23,199.00","23,127.00","22,916.69","26,662.00","14,000.00",2323,"53,235,467.35",1181
"24-Sep-2018","EQ","24,500.00","24,589.55","22,770.00","24,513.75","22,997.90","23,018.55","23,530.58","26,662.00","14,000.00",2305,"54,237,978.45",1126
