"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"28-Feb-2020","EQ","1,550.00","1,550.00","1,495.60","1,553.05","1,523.65","1,513.10","1,514.76","1,607.00","1,076.00",870565,"1,318,699,046.75",51103
"27-Feb-2020","EQ","1,536.00","1,563.80","1,525.00","1,535.70","1,562.00","1,553.05","1,550.28","1,607.00","1,076.00",694155,"1,076,134,565.50",33643
"26-Feb-2020","EQ","1,550.00","1,562.95","1,526.20","1,556.15","1,528.00","1,535.70","1,549.04","1,607.00","1,076.00",333649,"516,836,730.75",17034
"25-Feb-2020","EQ","1,550.10","1,577.00","1,550.10","1,555.50","1,553.50","1,556.15","1,561.75","1,607.00","1,076.00",306941,"479,364,044.50",14316
"24-Feb-2020","EQ","1,576.00","1,583.95","1,551.50","1,575.30","1,557.80","1,555.50","1,567.48","1,607.00","1,076.00",292191,"458,004,003.20",16748
"20-Feb-2020","EQ","1,590.10","1,597.80","1,571.70","1,593.75","1,574.95","1,575.30","1,584.93","1,607.00","1,046.20",269015,"426,369,068.25",18038
"19-Feb-2020","EQ","1,582.90","1,598.80","1,576.60","1,579.85","1,590.10","1,593.75","1,588.21","1,607.00","1,046.20",230133,"365,498,495.15",16086
"18-Feb-2020","EQ","1,605.00","1,605.00","1,567.50","1,578.40","1,580.00","1,579.85","1,578.91","1,607.00","1,046.20",372394,"587,975,321.50",19285
"17-Feb-2020","EQ","1,582.10","1,606.00","1,575.10","1,583.35","1,582.90","1,578.40","1,590.37","1,607.00","1,046.20",361953,"575,638,016.15",15196
"14-Feb-2020","EQ","1,582.10","1,607.00","1,578.60","1,578.00","1,581.05","1,583.35","1,597.03","1,607.00","1,046.20",492096,"785,890,584.60",24741
"13-Feb-2020","EQ","1,590.00","1,593.00","1,575.10","1,589.25","1,577.00","1,578.00","1,580.04","1,599.00","1,046.20",245969,"388,640,227.15",11857
"12-Feb-2020","EQ","1,583.35","1,598.00","1,580.40","1,583.35","1,593.00","1,589.25","1,590.43","1,599.00","1,046.20",330061,"524,939,899.45",17605
"11-Feb-2020","EQ","1,586.00","1,599.00","1,574.05","1,575.95","1,583.40","1,583.35","1,585.90","1,599.00","1,046.20",553412,"877,653,913.45",25081
"10-Feb-2020","EQ","1,558.90","1,581.80","1,547.00","1,558.90","1,581.00","1,575.95","1,568.48","1,581.80","1,046.20",400881,"628,774,828.65",18284
"07-Feb-2020","EQ","1,541.00","1,579.90","1,541.00","1,550.40","1,553.90","1,558.90","1,563.84","1,579.90","1,046.20",532132,"832,166,985.40",20746
"06-Feb-2020","EQ","1,551.30","1,558.75","1,523.50","1,550.95","1,556.00","1,550.40","1,537.64","1,574.40","1,046.20",734417,"1,129,266,144.85",34365
"05-Feb-2020","EQ","1,558.65","1,562.00","1,542.10","1,557.00","1,551.40","1,550.95","1,550.80","1,574.40","1,046.20",453158,"702,755,169.25",16297
"04-Feb-2020","EQ","1,570.00","1,574.00","1,545.90","1,563.85","1,557.85","1,557.00","1,556.07","1,574.40","1,046.20",602331,"937,268,627.25",31856
