"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"21-May-2019","EQ","400.00","404.00","396.05","397.05","402.65","403.20","400.66","510.80","344.40",2174571,"871,262,006.30",64266
"20-May-2019","EQ","394.00","399.00","391.00","382.55","397.55","397.05","396.15","510.80","344.40",3901916,"1,545,745,090.45",63589
"17-May-2019","EQ","379.75","384.00","374.25","379.90","382.40","382.55","380.28","548.25","344.40",2239697,"851,713,774.60",61785
"16-May-2019","EQ","387.95","389.50","377.40","388.30","379.20","379.90","380.35","548.25","344.40",2766863,"1,052,367,662.00",88857
"15-May-2019","EQ","390.55","394.80","387.45","391.05","388.05","388.30","391.12","548.25","344.40",1668299,"652,512,628.80",54988
"14-May-2019","EQ","396.70","396.70","386.85","402.65","391.05","391.05","391.27","548.25","344.40",6988271,"2,734,291,125.00",183391
"13-May-2019","EQ","409.95","409.95","395.25","410.05","402.70","402.65","402.83","548.25","344.40",3435597,"1,383,975,770.00",71524
"10-May-2019","EQ","410.40","411.95","408.95","409.55","410.00","410.05","410.24","548.25","344.40",2393114,"981,755,703.00",30821
"09-May-2019","EQ","411.00","411.80","407.00","410.25","409.30","409.55","409.46","548.25","344.40",3527797,"1,444,489,869.90",66114
"08-May-2019","EQ","407.70","413.40","406.10","409.25","410.50","410.25","410.41","548.25","344.40",3893612,"1,597,990,755.55",50915
"07-May-2019","EQ","412.00","412.80","406.05","411.10","410.00","409.25","409.43","548.25","344.40",2589598,"1,060,265,328.45",39502
"06-May-2019","EQ","411.60","413.00","408.00","414.25","410.00","411.10","411.05","548.25","344.40",5075321,"2,086,206,869.40",57416
"03-May-2019","EQ","402.00","419.80","401.10","417.20","413.30","414.25","411.86","548.25","344.40",10118251,"4,167,304,326.30",90476
"02-May-2019","EQ","405.45","418.00","405.10","404.55","417.10","417.20","414.47","548.25","344.40",3487135,"1,445,327,477.30",73624
"30-Apr-2019","EQ","400.00","406.40","395.00","399.65","405.45","404.55","400.63","548.25","344.40",2753067,"1,102,969,450.60",93437
"26-Apr-2019","EQ","399.10","405.80","393.20","399.10","399.00","399.65","400.16","548.25","344.40",3066741,"1,227,184,128.90",60065
"25-Apr-2019","EQ","400.80","402.00","396.40","400.00","398.40","399.10","399.46","548.25","344.40",926294,"370,015,883.00",33522
"24-Apr-2019","EQ","397.60","400.90","397.30","397.80","400.20","400.00","399.49","548.25","344.40",1039080,"415,102,084.65",37759
"23-Apr-2019","EQ","399.10","403.00","396.85","397.25","397.95","397.80","400.10","548.25","344.40",1102870,"441,254,226.35",40659
"22-Apr-2019","EQ","405.00","406.90","396.10","406.35","397.25","397.25","400.83","548.25","344.40",836332,"335,227,893.25",14442
"18-Apr-2019","EQ","409.35","413.70","395.90","408.55","406.40","406.35","406.54","548.25","344.40",2288968,"930,549,008.85",92738
