"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"29-Oct-2018","EQ","1,964.10","1,964.95","1,895.20","1,961.20","1,929.90","1,926.30","1,915.87","2,220.00","1,788.00",4261070,"8,163,669,616.85",134982
"26-Oct-2018","EQ","1,968.80","1,977.20","1,949.00","1,968.80","1,961.20","1,961.20","1,962.89","2,220.00","1,757.85",3788928,"7,437,246,756.50",111281
"25-Oct-2018","EQ","1,973.60","2,003.60","1,962.45","1,992.25","1,972.00","1,968.80","1,975.89","2,220.00","1,757.85",7461764,"14,743,593,769.15",154138
"24-Oct-2018","EQ","2,004.00","2,008.80","1,972.60","1,984.85","1,992.00","1,992.25","1,990.39","2,220.00","1,757.85",4518084,"8,992,731,522.50",197249
"23-Oct-2018","EQ","1,973.00","1,998.90","1,973.00","1,998.90","1,985.00","1,984.85","1,987.49","2,220.00","1,757.85",4857141,"9,653,520,390.95",199917
"22-Oct-2018","EQ","2,014.00","2,020.00","1,988.60","1,967.75","1,998.30","1,998.90","2,000.42","2,220.00","1,757.85",5082790,"10,167,706,188.25",218564
"19-Oct-2018","EQ","1,958.90","1,980.85","1,958.00","1,974.60","1,970.00","1,967.75","1,968.79","2,220.00","1,757.85",2466837,"4,856,687,587.70",126597
"17-Oct-2018","EQ","2,006.10","2,013.00","1,963.50","1,992.75","1,974.65","1,974.60","1,995.84","2,220.00","1,757.85",1985199,"3,962,136,753.10",67208
"16-Oct-2018","EQ","2,003.00","2,018.20","1,987.50","2,008.05","1,989.60","1,992.75","2,002.38","2,220.00","1,757.85",2351501,"4,708,609,015.60",97545
"15-Oct-2018","EQ","1,990.00","2,010.80","1,970.30","1,981.85","2,009.70","2,008.05","1,994.75","2,220.00","1,757.85",3146492,"6,276,455,268.60",109332
"12-Oct-2018","EQ","1,945.00","1,997.10","1,942.00","1,937.55","1,977.00","1,981.85","1,981.23","2,220.00","1,757.85",2400080,"4,755,112,135.30",93778
"11-Oct-2018","EQ","1,925.00","1,948.30","1,917.60","1,967.15","1,941.00","1,937.55","1,931.15","2,220.00","1,757.85",3589976,"6,932,797,361.65",129986
"10-Oct-2018","EQ","1,945.00","1,982.25","1,935.50","1,940.60","1,968.40","1,967.15","1,963.16","2,220.00","1,757.85",3984983,"7,823,155,390.10",117923
"09-Oct-2018","EQ","1,944.40","1,965.00","1,930.00","1,945.00","1,945.95","1,940.60","1,944.92","2,220.00","1,757.85",3114841,"6,058,129,369.35",88603
"08-Oct-2018","EQ","1,965.00","1,969.00","1,930.00","1,965.30","1,940.00","1,945.00","1,952.44","2,220.00","1,757.85",5032005,"9,824,668,679.65",169225
"05-Oct-2018","EQ","1,953.95","1,990.00","1,940.15","1,957.75","1,950.00","1,965.30","1,969.01","2,220.00","1,757.85",3932295,"7,742,732,615.35",128211
"04-Oct-2018","EQ","2,008.00","2,017.80","1,943.00","2,031.15","1,945.00","1,957.75","1,977.74","2,220.00","1,757.85",4492646,"8,885,267,601.60",153828
"03-Oct-2018","EQ","2,030.45","2,052.20","2,007.00","2,035.45","2,031.00","2,031.15","2,030.01","2,220.00","1,757.85",3833037,"7,781,099,199.75",186478
"01-Oct-2018","EQ","2,009.80","2,042.00","1,997.80","2,006.05","2,039.90","2,035.45","2,020.89","2,220.00","1,757.85",3112397,"6,289,802,723.60",137110
"28-Sep-2018","EQ","1,980.65","2,015.45","1,977.15","1,976.15","2,008.50","2,006.05","2,002.53","2,220.00","1,757.85",3615179,"7,239,503,402.40",106240
"27-Sep-2018","EQ","1,969.40","1,986.00","1,955.15","1,968.20","1,978.10","1,976.15","1,972.52","2,220.00","1,757.85",4588052,"9,050,041,001.90",116913
"26-Sep-2018","EQ","1,962.95","1,978.00","1,955.30","1,952.40","1,966.05","1,968.20","1,966.04","2,220.00","1,757.85",3681681,"7,238,341,782.80",145107
"25-Sep-2018","EQ","1,925.70","1,962.00","1,915.00","1,925.70","1,961.70","1,952.40","1,936.01","2,220.00","1,757.85",4170638,"8,074,408,156.70",125022
"24-Sep-2018","EQ","1,967.25","1,972.20","1,915.00","1,970.25","1,922.00","1,925.70","1,944.39","2,220.00","1,757.85",3347698,"6,509,244,678.95",144878
"21-Sep-2018","EQ","1,973.90","1,999.85","1,910.20","1,961.35","1,976.00","1,970.25","1,972.83","2,220.00","1,757.85",5652537,"11,151,516,852.75",159768
"19-Sep-2018","EQ","1,994.85","1,998.00","1,956.50","1,989.20","1,962.15","1,961.35","1,972.12","2,220.00","1,757.85",4178066,"8,239,636,739.00",158841
"18-Sep-2018","EQ","1,994.90","2,009.85","1,980.95","1,992.20","1,991.00","1,989.20","1,996.22","2,220.00","1,757.85",2331434,"4,654,066,699.15",119091
"17-Sep-2018","EQ","2,021.30","2,022.95","1,988.00","2,029.60","1,991.95","1,992.20","1,996.62","2,220.00","1,757.85",2334555,"4,661,229,732.05",98788
"14-Sep-2018","EQ","2,019.85","2,037.40","2,018.95","2,011.85","2,027.75","2,029.60","2,025.31","2,220.00","1,757.85",2583668,"5,232,736,593.45",104303
"12-Sep-2018","EQ","2,001.90","2,021.35","1,989.55","2,000.40","2,017.80","2,011.85","2,003.65","2,220.00","1,757.85",3061502,"6,134,193,205.65",106281
"11-Sep-2018","EQ","2,046.30","2,048.00","1,994.15","2,041.15","2,000.10","2,000.40","2,016.36","2,220.00","1,757.85",4546634,"9,167,648,376.35",134132
"10-Sep-2018","EQ","2,055.00","2,055.00","2,025.10","2,056.95","2,039.00","2,041.15","2,035.83","2,220.00","1,757.85",2149648,"4,376,324,619.00",81719
"07-Sep-2018","EQ","2,051.00","2,060.00","2,040.75","2,052.20","2,059.00","2,056.95","2,049.34","2,220.00","1,738.00",1479825,"3,032,658,572.10",78038
"06-Sep-2018","EQ","2,049.00","2,059.00","2,032.60","2,045.85","2,050.15","2,052.20","2,044.28","2,220.00","1,738.00",2600603,"5,316,362,856.90",125530
"05-Sep-2018","EQ","2,053.80","2,060.20","2,035.55","2,051.80","2,044.35","2,045.85","2,044.77","2,220.00","1,738.00",1410377,"2,883,899,267.05",73829
"04-Sep-2018","EQ","2,076.90","2,077.95","2,049.00","2,075.05","2,052.05","2,051.80","2,058.91","2,220.00","1,738.00",1782634,"3,670,291,386.70",67279
"03-Sep-2018","EQ","2,069.40","2,078.95","2,063.50","2,061.20","2,073.95","2,075.05","2,074.56","2,220.00","1,738.00",1915402,"3,973,616,594.80",65178
"31-Aug-2018","EQ","2,069.20","2,078.75","2,058.25","2,066.10","2,059.95","2,061.20","2,066.01","2,220.00","1,738.00",3942875,"8,146,013,033.25",140776
"30-Aug-2018","EQ","2,083.60","2,087.90","2,061.85","2,078.50","2,068.00","2,066.10","2,068.31","2,220.00","1,738.00",5456865,"11,286,474,714.35",133557
"29-Aug-2018","EQ","2,092.15","2,094.05","2,072.75","2,094.85","2,082.90","2,078.50","2,082.02","2,220.00","1,738.00",2468423,"5,139,296,267.05",90836
"28-Aug-2018","EQ","2,088.00","2,098.25","2,078.80","2,080.45","2,097.40","2,094.85","2,085.96","2,220.00","1,738.00",2493383,"5,201,100,522.00",56947
"27-Aug-2018","EQ","2,077.00","2,088.50","2,070.25","2,069.85","2,082.95","2,080.45","2,079.60","2,220.00","1,738.00",3143697,"6,537,626,117.30",77365
"24-Aug-2018","EQ","2,071.00","2,093.60","2,066.05","2,079.90","2,070.00","2,069.85","2,076.05","2,220.00","1,736.80",2428657,"5,042,021,707.40",71991
"23-Aug-2018","EQ","2,105.00","2,107.00","2,076.85","2,096.05","2,079.90","2,079.90","2,089.39","2,220.00","1,736.80",3143638,"6,568,270,564.50",106905
"21-Aug-2018","EQ","2,098.00","2,112.00","2,092.65","2,096.20","2,097.00","2,096.05","2,102.15","2,220.00","1,736.80",1944080,"4,086,746,410.80",68551
"20-Aug-2018","EQ","2,075.00","2,107.60","2,075.00","2,077.35","2,098.30","2,096.20","2,097.76","2,220.00","1,736.80",1952784,"4,096,467,594.90",106058
"17-Aug-2018","EQ","2,082.90","2,093.05","2,071.65","2,075.70","2,077.00","2,077.35","2,083.55","2,220.00","1,736.80",1516332,"3,159,352,232.80",61019
"16-Aug-2018","EQ","2,083.00","2,086.70","2,066.40","2,089.10","2,075.40","2,075.70","2,075.30","2,220.00","1,736.80",2656290,"5,512,588,625.55",111884
"14-Aug-2018","EQ","2,098.00","2,105.00","2,087.20","2,091.65","2,089.30","2,089.10","2,096.29","2,220.00","1,736.80",1233991,"2,586,799,336.60",73903
"13-Aug-2018","EQ","2,084.00","2,103.95","2,080.00","2,114.45","2,091.00","2,091.65","2,086.73","2,220.00","1,736.80",2513563,"5,245,117,093.30",125373
"10-Aug-2018","EQ","2,123.50","2,123.80","2,098.00","2,118.50","2,115.00","2,114.45","2,113.08","2,220.00","1,731.15",1360735,"2,875,336,118.75",55600
"09-Aug-2018","EQ","2,142.00","2,142.00","2,094.65","2,136.35","2,119.90","2,118.50","2,113.99","2,220.00","1,731.15",2236102,"4,727,093,945.60",87015
"08-Aug-2018","EQ","2,135.85","2,151.80","2,133.05","2,130.90","2,137.00","2,136.35","2,142.56","2,220.00","1,731.15",2486345,"5,327,149,222.60",77692
"07-Aug-2018","EQ","2,125.00","2,134.50","2,108.00","2,114.30","2,133.80","2,130.90","2,122.33","2,220.00","1,731.15",1857114,"3,941,407,412.75",90909
"06-Aug-2018","EQ","2,121.00","2,137.40","2,106.10","2,121.65","2,114.50","2,114.30","2,121.83","2,220.00","1,731.15",1436158,"3,047,281,357.10",83966
"03-Aug-2018","EQ","2,133.55","2,147.05","2,114.00","2,130.20","2,121.25","2,121.65","2,125.56","2,220.00","1,731.15",3401002,"7,229,046,230.40",96409
"02-Aug-2018","EQ","2,153.50","2,153.70","2,121.35","2,158.70","2,131.60","2,130.20","2,133.82","2,220.00","1,731.15",2226426,"4,750,789,246.75",99571
"01-Aug-2018","EQ","2,162.80","2,175.00","2,151.70","2,179.50","2,153.70","2,158.70","2,165.15","2,220.00","1,731.15",1517890,"3,286,456,658.00",70160
